filename,image_url
51.46544066_-0.066438142_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46544066_-0.066438142_90.jpg
51.4656217_-0.01871614_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.4656217_-0.01871614_90.jpg
51.46578852_-0.069945144_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46578852_-0.069945144_0.jpg
51.46706252_-0.364013815_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46706252_-0.364013815_90.jpg
51.46715135_-0.074719795_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46715135_-0.074719795_90.jpg
51.46742236_-0.06658786_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46742236_-0.06658786_0.jpg
51.46742236_-0.06658786_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46742236_-0.06658786_90.jpg
51.46938933_-0.068066003_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46938933_-0.068066003_0.jpg
51.46950941_-0.069532259_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.46950941_-0.069532259_90.jpg
51.47125684_-0.19209852_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47125684_-0.19209852_90.jpg
51.47127064_-0.069531647_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47127064_-0.069531647_0.jpg
51.47127064_-0.069531647_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47127064_-0.069531647_90.jpg
51.47163506_-0.069682188_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47163506_-0.069682188_0.jpg
51.47189643_-0.355702301_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47189643_-0.355702301_0.jpg
51.472881_-0.216310883_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.472881_-0.216310883_0.jpg
51.472881_-0.216310883_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.472881_-0.216310883_90.jpg
51.47297645_-0.069805698_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47297645_-0.069805698_0.jpg
51.47511764_-0.15906214_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47511764_-0.15906214_90.jpg
51.47599033_-0.15209367_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47599033_-0.15209367_90.jpg
51.47691851_-0.025868469_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.47691851_-0.025868469_0.jpg
51.48016946_-0.011931007_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48016946_-0.011931007_90.jpg
51.48035636_-0.143379404_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48035636_-0.143379404_90.jpg
51.48075415_-0.026299941_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48075415_-0.026299941_0.jpg
51.48257265_-0.156297287_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48257265_-0.156297287_90.jpg
51.48433829_-0.176096491_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48433829_-0.176096491_90.jpg
51.48435599_-0.199771197_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48435599_-0.199771197_0.jpg
51.48476444_-0.156073109_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48476444_-0.156073109_90.jpg
51.48597045_-0.094298694_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48597045_-0.094298694_0.jpg
51.48643824_-0.150694242_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48643824_-0.150694242_90.jpg
51.48670861_-0.134846098_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48670861_-0.134846098_0.jpg
51.48863933_-0.14307349_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48863933_-0.14307349_90.jpg
51.48922638_-0.190962449_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48922638_-0.190962449_90.jpg
51.48966992_-0.173399471_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48966992_-0.173399471_0.jpg
51.48975286_-0.223133526_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48975286_-0.223133526_0.jpg
51.48975286_-0.223133526_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.48975286_-0.223133526_90.jpg
51.49003999_0.00871909_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49003999_0.00871909_0.jpg
51.49063027_-0.128161269_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49063027_-0.128161269_90.jpg
51.49091858_-0.131413768_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49091858_-0.131413768_90.jpg
51.49219055_-0.158557174_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49219055_-0.158557174_90.jpg
51.49229061_-0.121933681_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49229061_-0.121933681_0.jpg
51.49244099_-0.210841492_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49244099_-0.210841492_90.jpg
51.49259613_-0.158831481_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49259613_-0.158831481_0.jpg
51.49259613_-0.158831481_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49259613_-0.158831481_90.jpg
51.49270214_-0.128544913_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49270214_-0.128544913_90.jpg
51.49282594_-0.060248144_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49282594_-0.060248144_0.jpg
51.49338153_-0.128955816_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49338153_-0.128955816_0.jpg
51.49359072_-0.176258542_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49359072_-0.176258542_0.jpg
51.493594_-0.176260115_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.493594_-0.176260115_0.jpg
51.49365691_-0.136563321_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49365691_-0.136563321_0.jpg
51.49390108_-0.175899093_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49390108_-0.175899093_0.jpg
51.49485505_-0.173343732_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49485505_-0.173343732_0.jpg
51.49485505_-0.173343732_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49485505_-0.173343732_90.jpg
51.49516084_-0.158449149_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49516084_-0.158449149_0.jpg
51.49591174_-0.065809662_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49591174_-0.065809662_0.jpg
51.495944_-0.13078264_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.495944_-0.13078264_0.jpg
51.49599674_-0.180171229_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49599674_-0.180171229_0.jpg
51.49627801_-0.140016347_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49627801_-0.140016347_90.jpg
51.49628755_-0.196894406_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49628755_-0.196894406_0.jpg
51.49672127_-0.192304273_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49672127_-0.192304273_0.jpg
51.49672127_-0.192304273_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49672127_-0.192304273_90.jpg
51.49677029_-0.127102283_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49677029_-0.127102283_0.jpg
51.49682929_-0.140281461_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49682929_-0.140281461_0.jpg
51.49692663_-0.173813286_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49692663_-0.173813286_0.jpg
51.49785741_-0.165376367_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49785741_-0.165376367_90.jpg
51.4979397_-0.173990867_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.4979397_-0.173990867_0.jpg
51.49816404_-0.133104482_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49816404_-0.133104482_90.jpg
51.49817363_-0.174141475_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49817363_-0.174141475_0.jpg
51.49912054_-0.125999903_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49912054_-0.125999903_0.jpg
51.49912054_-0.125999903_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49912054_-0.125999903_90.jpg
51.4992489_-0.174280015_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.4992489_-0.174280015_0.jpg
51.49933245_-0.171603484_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49933245_-0.171603484_0.jpg
51.49967325_-0.134531313_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.49967325_-0.134531313_90.jpg
51.50046646_-0.019124151_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50046646_-0.019124151_90.jpg
51.50052021_-0.185814511_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50052021_-0.185814511_0.jpg
51.50084201_-0.104654685_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50084201_-0.104654685_0.jpg
51.50090303_-0.123001019_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50090303_-0.123001019_0.jpg
51.50090303_-0.123001019_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50090303_-0.123001019_90.jpg
51.50100225_-0.119981844_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50100225_-0.119981844_0.jpg
51.50111089_-0.035448851_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50111089_-0.035448851_0.jpg
51.50128821_-0.13002848_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50128821_-0.13002848_0.jpg
51.50128821_-0.13002848_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50128821_-0.13002848_90.jpg
51.50268136_-0.123434762_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50268136_-0.123434762_0.jpg
51.50281278_-0.01932879_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50281278_-0.01932879_0.jpg
51.50281278_-0.01932879_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50281278_-0.01932879_90.jpg
51.5029572_-0.015114569_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5029572_-0.015114569_90.jpg
51.50344715_-0.020769149_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50344715_-0.020769149_90.jpg
51.50376784_-0.126081018_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50376784_-0.126081018_0.jpg
51.50376798_-0.073388573_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50376798_-0.073388573_90.jpg
51.50388879_-0.104511568_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50388879_-0.104511568_0.jpg
51.50417713_-0.075818249_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50417713_-0.075818249_0.jpg
51.50479114_-0.136986832_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50479114_-0.136986832_0.jpg
51.50495596_-0.223579659_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50495596_-0.223579659_0.jpg
51.50495596_-0.223579659_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50495596_-0.223579659_90.jpg
51.50498498_-0.125359702_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50498498_-0.125359702_90.jpg
51.5050136_-0.016955468_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5050136_-0.016955468_0.jpg
51.5050136_-0.016955468_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5050136_-0.016955468_90.jpg
51.50515222_-0.126649822_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50515222_-0.126649822_0.jpg
51.50550385_-0.095468656_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50550385_-0.095468656_0.jpg
51.50613727_-0.064645697_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50613727_-0.064645697_90.jpg
51.5063313_-0.134813436_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5063313_-0.134813436_0.jpg
51.5063313_-0.134813436_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5063313_-0.134813436_90.jpg
51.50641895_-0.053226375_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50641895_-0.053226375_0.jpg
51.50641895_-0.053226375_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50641895_-0.053226375_90.jpg
51.50650339_-0.062404094_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50650339_-0.062404094_0.jpg
51.50650339_-0.062404094_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50650339_-0.062404094_90.jpg
51.5066981_-0.066690414_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5066981_-0.066690414_0.jpg
51.50680831_-0.269196852_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50680831_-0.269196852_90.jpg
51.50703402_-0.137472503_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50703402_-0.137472503_0.jpg
51.50710571_-0.25697753_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50710571_-0.25697753_0.jpg
51.50726536_-0.094993128_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50726536_-0.094993128_0.jpg
51.50740915_-0.31204224_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50740915_-0.31204224_90.jpg
51.50750364_-0.096453619_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50750364_-0.096453619_0.jpg
51.50750364_-0.096453619_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50750364_-0.096453619_90.jpg
51.50762859_-0.125129206_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50762859_-0.125129206_90.jpg
51.50774476_-0.141479781_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50774476_-0.141479781_0.jpg
51.50775375_-0.114753648_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50775375_-0.114753648_90.jpg
51.5078315_-0.30509914_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.5078315_-0.30509914_0.jpg
51.50834836_-0.275259228_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50834836_-0.275259228_90.jpg
51.50844662_-0.099373805_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50844662_-0.099373805_0.jpg
51.50844662_-0.099373805_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50844662_-0.099373805_90.jpg
51.50901859_-0.196308898_0.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50901859_-0.196308898_0.jpg
51.50901859_-0.196308898_90.jpg,https://raw.githubusercontent.com/everyday-day/street-images/main/image_for_evaluation/51.50901859_-0.196308898_90.jpg
